Country,Year,life,population,income,region
Croatia,1869,36.10,,1858,Europe & Central Asia
Croatia,1870,36.10,1908823,1865,Europe & Central Asia
Croatia,1871,36.10,,1897,Europe & Central Asia
Croatia,1872,36.10,,1930,Europe & Central Asia
Croatia,1873,36.10,,1964,Europe & Central Asia
Croatia,1874,36.10,,1998,Europe & Central Asia
Croatia,1875,36.10,,2033,Europe & Central Asia
Croatia,1876,36.10,,2068,Europe & Central Asia
Croatia,1877,36.10,,2104,Europe & Central Asia
Croatia,1878,36.10,,2141,Europe & Central Asia
Croatia,1879,36.10,,2178,Europe & Central Asia
Croatia,1880,36.10,2083435,2216,Europe & Central Asia
Croatia,1881,36.10,,2254,Europe & Central Asia
Croatia,1882,36.10,,2294,Europe & Central Asia
Croatia,1883,36.10,,2333,Europe & Central Asia
Croatia,1884,36.10,,2374,Europe & Central Asia
Croatia,1885,36.10,,2415,Europe & Central Asia
Croatia,1886,36.10,,2457,Europe & Central Asia
Croatia,1887,36.10,,2500,Europe & Central Asia
Croatia,1888,36.10,,2543,Europe & Central Asia
Croatia,1889,36.10,,2588,Europe & Central Asia
Croatia,1890,36.10,2273902,2633,Europe & Central Asia
Croatia,1891,36.10,,2651,Europe & Central Asia
Croatia,1892,36.10,,2669,Europe & Central Asia
Croatia,1893,36.10,,2688,Europe & Central Asia
Croatia,1894,36.10,,2706,Europe & Central Asia
Croatia,1895,36.10,,2725,Europe & Central Asia
Croatia,1896,36.10,,2744,Europe & Central Asia
Croatia,1897,36.10,,2763,Europe & Central Asia
Croatia,1898,36.10,,2782,Europe & Central Asia
Croatia,1899,36.10,,2802,Europe & Central Asia
Croatia,1900,36.10,2483124,2821,Europe & Central Asia
Croatia,1901,36.10,,2866,Europe & Central Asia
Croatia,1902,36.10,,2913,Europe & Central Asia
Croatia,1903,36.10,,2960,Europe & Central Asia
Croatia,1904,36.10,,3007,Europe & Central Asia
Croatia,1905,36.10,,3056,Europe & Central Asia
Croatia,1906,36.10,,3105,Europe & Central Asia
Croatia,1907,36.10,,3155,Europe & Central Asia
Croatia,1908,36.10,,3206,Europe & Central Asia
Croatia,1909,36.10,,3258,Europe & Central Asia
Croatia,1910,36.10,2710758,3310,Europe & Central Asia
Croatia,1911,36.10,,3311,Europe & Central Asia
Croatia,1912,36.10,,3311,Europe & Central Asia
Croatia,1913,36.10,,3312,Europe & Central Asia
Croatia,1914,36.10,,3301,Europe & Central Asia
Croatia,1915,36.10,,3290,Europe & Central Asia
Croatia,1916,36.10,,3279,Europe & Central Asia
Croatia,1917,36.10,,3267,Europe & Central Asia
Croatia,1918,14.02,,3256,Europe & Central Asia
Croatia,1919,36.10,,3246,Europe & Central Asia
Croatia,1920,36.10,2959916,3235,Europe & Central Asia
Croatia,1921,36.88,,3267,Europe & Central Asia
Croatia,1922,37.65,,3315,Europe & Central Asia
Croatia,1923,38.43,,3439,Europe & Central Asia
Croatia,1924,39.21,,3634,Europe & Central Asia
Croatia,1925,39.99,,3759,Europe & Central Asia
Croatia,1926,40.76,,3965,Europe & Central Asia
Croatia,1927,41.54,,3846,Europe & Central Asia
Croatia,1928,42.32,,4125,Europe & Central Asia
Croatia,1929,43.10,,4282,Europe & Central Asia
Croatia,1930,43.87,3231909,4139,Europe & Central Asia
Croatia,1931,44.65,,3958,Europe & Central Asia
Croatia,1932,45.43,,3541,Europe & Central Asia
Croatia,1933,46.21,,3601,Europe & Central Asia
Croatia,1934,46.98,,3684,Europe & Central Asia
Croatia,1935,47.76,,3579,Europe & Central Asia
Croatia,1936,48.54,,3988,Europe & Central Asia
Croatia,1937,49.32,,3999,Europe & Central Asia
Croatia,1938,50.09,,4260,Europe & Central Asia
Croatia,1939,50.87,,4434,Europe & Central Asia
Croatia,1940,51.65,3528895,4395,Europe & Central Asia
Croatia,1941,41.09,,4356,Europe & Central Asia
Croatia,1942,37.60,,4318,Europe & Central Asia
Croatia,1943,35.08,,4280,Europe & Central Asia
Croatia,1944,33.48,,4243,Europe & Central Asia
Croatia,1945,36.10,,4205,Europe & Central Asia
Croatia,1946,49.38,,4168,Europe & Central Asia
Croatia,1947,56.25,,4132,Europe & Central Asia
Croatia,1948,57.73,,4863,Europe & Central Asia
Croatia,1949,58.60,,5271,Europe & Central Asia
Croatia,1950,59.42,3850295,4871,Europe & Central Asia
Croatia,1951,59.65,3886222,4997,Europe & Central Asia
Croatia,1952,60.14,3922675,4549,Europe & Central Asia
Croatia,1953,60.61,"3,959,119",5159,Europe & Central Asia
Croatia,1954,61.08,3995136,5376,Europe & Central Asia
Croatia,1955,61.53,4030418,5644,Europe & Central Asia
Croatia,1956,61.98,4064774,5469,Europe & Central Asia
Croatia,1957,62.41,4098126,6325,Europe & Central Asia
Croatia,1958,62.83,4130493,6531,Europe & Central Asia
Croatia,1959,63.24,4161966,7264,Europe & Central Asia
Croatia,1960,63.63,4192634,7651,Europe & Central Asia
Croatia,1961,64.01,4222502,7916,Europe & Central Asia
Croatia,1962,64.38,4251421,7984,Europe & Central Asia
Croatia,1963,64.74,4279058,8730,Europe & Central Asia
Croatia,1964,65.08,4304984,9476,Europe & Central Asia
Croatia,1965,65.42,4328920,9636,Europe & Central Asia
Croatia,1966,65.75,4350815,10057,Europe & Central Asia
Croatia,1967,66.07,4370856,10141,Europe & Central Asia
Croatia,1968,66.39,4389321,10267,Europe & Central Asia
Croatia,1969,66.70,4406607,11324,Europe & Central Asia
Croatia,1970,67.00,4423073,11777,Europe & Central Asia
Croatia,1971,67.40,4438818,13019,Europe & Central Asia
Croatia,1972,67.80,4453985,13345,Europe & Central Asia
Croatia,1973,68.20,"4,469,035",13674,Europe & Central Asia
Croatia,1974,68.50,4484521,15299,Europe & Central Asia
Croatia,1975,68.90,4500868,15162,Europe & Central Asia
Croatia,1976,69.30,4518103,15482,Europe & Central Asia
Croatia,1977,69.60,4536198,16453,Europe & Central Asia
Croatia,1978,70.00,4555413,17208,Europe & Central Asia
Croatia,1979,70.30,4576030,18232,Europe & Central Asia
Croatia,1980,70.60,4598126,18996,Europe & Central Asia
Croatia,1981,70.90,4621418,19215,Europe & Central Asia
Croatia,1982,71.10,4645409,19228,Europe & Central Asia
Croatia,1983,71.30,4669614,19282,Europe & Central Asia
Croatia,1984,71.50,4693432,19659,Europe & Central Asia
Croatia,1985,71.60,4716117,19711,Europe & Central Asia
Croatia,1986,71.70,4737949,20412,Europe & Central Asia
Croatia,1987,71.80,4758152,20085,Europe & Central Asia
Croatia,1988,72.00,4773683,19712,Europe & Central Asia
Croatia,1989,72.40,4780627,19374,Europe & Central Asia
Croatia,1990,72.70,4776374,17890,Europe & Central Asia
Croatia,1991,72.70,4760003,14020,Europe & Central Asia
Croatia,1992,72.90,4732864,12269,Europe & Central Asia
Croatia,1993,73.20,4697536,11182,Europe & Central Asia
Croatia,1994,73.40,4657799,11764,Europe & Central Asia
Croatia,1995,73.50,4616762,12543,Europe & Central Asia
Croatia,1996,73.70,4574853,13797,Europe & Central Asia
Croatia,1997,73.70,4532298,14463,Europe & Central Asia
Croatia,1998,74.00,4491742,14965,Europe & Central Asia
Croatia,1999,74.30,4456298,14652,Europe & Central Asia
Croatia,2000,74.70,4428069,15644,Europe & Central Asia
Croatia,2001,75.10,4408458,16130,Europe & Central Asia
Croatia,2002,75.50,4396765,16977,Europe & Central Asia
Croatia,2003,75.90,4390291,17920,Europe & Central Asia
Croatia,2004,76.20,4385045,18656,Europe & Central Asia
Croatia,2005,76.30,4378056,19420,Europe & Central Asia
Croatia,2006,76.30,4368518,20358,Europe & Central Asia
Croatia,2007,76.30,4357114,21426,Europe & Central Asia
Croatia,2008,76.50,4344151,21873,Europe & Central Asia
Croatia,2009,76.70,4330399,20283,Europe & Central Asia
Croatia,2010,77.20,4316425,19989,Europe & Central Asia
Croatia,2011,77.50,4302073,20571,Europe & Central Asia
Croatia,2012,77.70,4287015,20183,Europe & Central Asia
Croatia,2013,77.80,4271497,20049,Europe & Central Asia
Croatia,2014,77.90,4255853,20060,Europe & Central Asia
Croatia,2015,78.00,4240317,20260,Europe & Central Asia
Cuba,1800,32.20,345043,864,America
Cuba,1801,32.33,,874,America
Cuba,1802,32.45,,884,America
Cuba,1803,32.58,,895,America
Cuba,1804,32.70,,905,America
Cuba,1805,32.86,,916,America
Cuba,1806,33.02,,926,America
Cuba,1807,33.18,,937,America
Cuba,1808,33.34,,948,America
Cuba,1809,33.50,,959,America
Cuba,1810,33.64,470176,970,America
Cuba,1811,33.78,,982,America
Cuba,1812,33.92,,993,America
Cuba,1813,34.06,,1005,America
Cuba,1814,34.20,,1016,America
Cuba,1815,34.30,,1028,America
Cuba,1816,34.40,,1040,America
Cuba,1817,34.50,,1052,America
Cuba,1818,34.60,,1065,America
Cuba,1819,34.70,,1077,America
Cuba,1820,35.04,607664,1090,America
Cuba,1821,35.38,,1102,America
Cuba,1822,35.72,,1115,America
Cuba,1823,36.06,,1128,America
Cuba,1824,36.40,,1141,America
Cuba,1825,36.24,,1155,America
Cuba,1826,36.08,,1168,America
Cuba,1827,35.92,,1182,America
Cuba,1828,35.76,,1196,America
Cuba,1829,35.60,,1210,America
Cuba,1830,35.74,772812,1224,America
Cuba,1831,35.88,,1238,America
Cuba,1832,36.02,,1252,America
Cuba,1833,36.16,,1267,America
Cuba,1834,36.30,,1282,America
Cuba,1835,36.36,,1297,America
Cuba,1836,36.42,,1312,America
Cuba,1837,36.48,,1327,America
Cuba,1838,36.54,,1343,America
Cuba,1839,36.60,,1358,America
Cuba,1840,36.48,975565,1374,America
Cuba,1841,36.36,,1390,America
Cuba,1842,36.24,,1406,America
Cuba,1843,36.12,,1423,America
Cuba,1844,36.00,,1439,America
Cuba,1845,36.04,,1456,America
Cuba,1846,36.08,,1473,America
Cuba,1847,36.12,,1490,America
Cuba,1848,36.16,,1508,America
Cuba,1849,36.20,,1525,America
Cuba,1850,36.26,1181650,1543,America
Cuba,1851,36.32,,1561,America
Cuba,1852,36.38,,1579,America
Cuba,1853,36.44,,1598,America
Cuba,1854,36.50,,1616,America
Cuba,1855,36.52,,1635,America
Cuba,1856,36.54,,1654,America
Cuba,1857,36.56,,1674,America
Cuba,1858,36.58,,1693,America
Cuba,1859,36.60,,1713,America
Cuba,1860,36.24,1324000,1733,America
Cuba,1861,35.88,,1753,America
Cuba,1862,35.52,,1774,America
Cuba,1863,35.16,,1794,America
Cuba,1864,34.80,,1815,America
Cuba,1865,33.76,,1836,America
Cuba,1866,32.72,,1858,America
Cuba,1867,31.68,,1880,America
Cuba,1868,30.64,,1901,America
Cuba,1869,29.60,,1924,America
Cuba,1870,29.66,1424672,1946,America
Cuba,1871,29.72,,1969,America
Cuba,1872,29.78,,1992,America
Cuba,1873,29.84,,2015,America
Cuba,1874,29.90,,2038,America
Cuba,1875,31.08,,2062,America
Cuba,1876,32.26,,2086,America
Cuba,1877,33.44,,2111,America
Cuba,1878,34.62,,2135,America
Cuba,1879,35.80,,2160,America
Cuba,1880,36.84,1555081,2185,America
Cuba,1881,37.88,,2211,America
Cuba,1882,38.92,,2237,America
Cuba,1883,39.96,,2263,America
Cuba,1884,41.00,,2289,America
Cuba,1885,41.54,,2316,America
Cuba,1886,42.08,,2343,America
Cuba,1887,42.62,,2370,America
Cuba,1888,43.16,,2398,America
Cuba,1889,43.70,,2426,America
Cuba,1890,39.54,1658274,2454,America
Cuba,1891,35.38,,2483,America
Cuba,1892,31.22,,2512,America
Cuba,1893,27.06,,2541,America
Cuba,1894,22.90,,2571,America
Cuba,1895,22.10,,2601,America
Cuba,1896,21.30,,2631,America
Cuba,1897,20.50,,2662,America
Cuba,1898,19.70,,2693,America
Cuba,1899,18.90,,2724,America
Cuba,1900,33.11,"1,762,227",2756,America
Cuba,1901,33.32,,2788,America
Cuba,1902,33.53,,2821,America
Cuba,1903,33.74,,2854,America
Cuba,1904,33.95,,2887,America
Cuba,1905,34.16,,2920,America
Cuba,1906,34.37,,2955,America
Cuba,1907,34.58,,2989,America
Cuba,1908,34.79,,3024,America
Cuba,1909,35.01,,3059,America
Cuba,1910,35.22,2268558,3095,America
Cuba,1911,35.43,,3182,America
Cuba,1912,35.65,,3271,America
Cuba,1913,35.86,,3361,America
Cuba,1914,36.08,,3453,America
Cuba,1915,36.29,,3547,America
Cuba,1916,36.51,,3643,America
Cuba,1917,36.73,,3740,America
Cuba,1918,23.82,,3839,America
Cuba,1919,37.16,,3940,America
Cuba,1920,37.38,3067116,4042,America
Cuba,1921,37.71,,4187,America
Cuba,1922,38.04,,4332,America
Cuba,1923,38.37,,4479,America
Cuba,1924,38.70,,4626,America
Cuba,1925,39.03,,4775,America
Cuba,1926,39.63,,4925,America
Cuba,1927,40.23,,5076,America
Cuba,1928,40.83,,5228,America
Cuba,1929,41.43,,5381,America
Cuba,1930,42.03,3918827,5027,America
Cuba,1931,42.70,,4212,America
Cuba,1932,43.37,,3369,America
Cuba,1933,44.04,,3631,America
Cuba,1934,44.71,,4246,America
Cuba,1935,45.38,,4937,America
Cuba,1936,46.01,,5740,America
Cuba,1937,46.65,,6578,America
Cuba,1938,47.28,,5083,America
Cuba,1939,47.91,,5346,America
Cuba,1940,48.55,4672303,4631,America
Cuba,1941,49.29,,6198,America
Cuba,1942,50.04,,5177,America
Cuba,1943,50.78,,5709,America
Cuba,1944,51.53,,6523,America
Cuba,1945,52.28,,7174,America
Cuba,1946,53.79,,7720,America
Cuba,1947,55.30,,8724,America
Cuba,1948,56.81,,7645,America
Cuba,1949,58.33,,8193,America
Cuba,1950,59.84,5919997,8630,America
Cuba,1951,60.19,6051290,9245,America
Cuba,1952,60.83,6180031,9446,America
Cuba,1953,61.47,"6,304,524",8192,America
Cuba,1954,62.11,6424173,8492,America
Cuba,1955,62.75,6539470,8757,America
Cuba,1956,63.39,6652086,9424,America
Cuba,1957,64.04,6764787,10636,America
Cuba,1958,64.68,6881209,10501,America
Cuba,1959,65.33,7005486,9234,America
Cuba,1960,65.99,7141129,9213,America
Cuba,1961,66.65,7289828,9248,America
Cuba,1962,67.32,7450404,9273,America
Cuba,1963,68.01,7618359,9244,America
Cuba,1964,68.69,7787149,9179,America
Cuba,1965,69.38,7951928,9116,America
Cuba,1966,70.05,8110428,9436,America
Cuba,1967,70.70,8263547,10372,America
Cuba,1968,71.33,8413329,9626,America
Cuba,1969,71.93,8563191,9377,America
Cuba,1970,72.50,"8,715,123",8918,America
Cuba,1971,73.20,8869961,9471,America
Cuba,1972,73.90,9025299,9745,America
Cuba,1973,74.10,"9,176,051",10439,America
Cuba,1974,74.30,9315371,10805,America
Cuba,1975,74.60,9438445,11176,America
Cuba,1976,74.60,9544268,11334,America
Cuba,1977,74.40,9634677,11712,America
Cuba,1978,74.50,9711393,12312,America
Cuba,1979,74.60,9777287,12519,America
Cuba,1980,74.60,"9,835,177",12284,America
Cuba,1981,74.60,9884219,13224,America
Cuba,1982,74.70,9925618,13421,America
Cuba,1983,74.60,9966733,13669,America
Cuba,1984,74.40,10017061,14019,America
Cuba,1985,74.30,10082990,14135,America
Cuba,1986,74.50,10167998,14025,America
Cuba,1987,74.60,10269276,13805,America
Cuba,1988,74.60,10379080,13925,America
Cuba,1989,74.70,10486110,13829,America
Cuba,1990,74.70,10582082,13670,America
Cuba,1991,74.70,10664577,12113,America
Cuba,1992,74.80,10735775,10637,America
Cuba,1993,74.80,10797556,9001,America
Cuba,1994,74.80,"10,853,435",9018,America
Cuba,1995,74.90,10906048,9195,America
Cuba,1996,75.20,10955372,9871,America
Cuba,1997,75.30,11000431,10106,America
Cuba,1998,75.40,11041893,10086,America
Cuba,1999,75.60,11080506,10674,America
Cuba,2000,75.90,11116787,11268,America
Cuba,2001,76.20,11151472,11588,America
Cuba,2002,76.60,11184540,11715,America
Cuba,2003,76.80,"11,214,837",12123,America
Cuba,2004,76.90,11240680,12791,America
Cuba,2005,77.10,11261052,14200,America
Cuba,2006,77.40,11275199,15901,America
Cuba,2007,77.60,11284043,17055,America
Cuba,2008,77.80,11290239,17765,America
Cuba,2009,77.90,11297442,18035,America
Cuba,2010,78.00,11308133,18477,America
Cuba,2011,78.10,11323570,19005,America
Cuba,2012,78.20,11342631,19586,America
Cuba,2013,78.30,11362505,20122,America
Cuba,2014,78.40,"11,379,111",20704,America
Cuba,2015,78.50,11389562,21291,America
Cyprus,1800,38.50,184392,853,Europe & Central Asia
Cyprus,1801,38.50,,854,Europe & Central Asia
Cyprus,1802,38.50,,854,Europe & Central Asia
Cyprus,1803,38.50,,854,Europe & Central Asia
Cyprus,1804,38.50,,854,Europe & Central Asia
Cyprus,1805,38.50,,854,Europe & Central Asia
Cyprus,1806,38.50,,854,Europe & Central Asia
Cyprus,1807,38.50,,854,Europe & Central Asia
Cyprus,1808,38.50,,854,Europe & Central Asia
Cyprus,1809,38.50,,855,Europe & Central Asia
Cyprus,1810,38.50,184590,855,Europe & Central Asia
Cyprus,1811,38.50,,855,Europe & Central Asia
Cyprus,1812,38.50,,855,Europe & Central Asia
Cyprus,1813,38.50,,855,Europe & Central Asia
Cyprus,1814,38.50,,855,Europe & Central Asia
Cyprus,1815,38.50,,855,Europe & Central Asia
Cyprus,1816,38.50,,855,Europe & Central Asia
Cyprus,1817,38.50,,856,Europe & Central Asia
Cyprus,1818,38.50,,856,Europe & Central Asia
Cyprus,1819,38.50,,856,Europe & Central Asia
Cyprus,1820,38.50,184788,856,Europe & Central Asia
Cyprus,1821,38.50,,866,Europe & Central Asia
Cyprus,1822,38.50,,876,Europe & Central Asia
Cyprus,1823,38.50,,887,Europe & Central Asia
Cyprus,1824,38.50,,897,Europe & Central Asia
Cyprus,1825,38.50,,908,Europe & Central Asia
Cyprus,1826,38.50,,919,Europe & Central Asia
Cyprus,1827,38.50,,930,Europe & Central Asia
Cyprus,1828,38.50,,941,Europe & Central Asia
Cyprus,1829,38.50,,952,Europe & Central Asia
Cyprus,1830,38.50,184986,963,Europe & Central Asia
Cyprus,1831,38.50,,975,Europe & Central Asia
Cyprus,1832,38.50,,986,Europe & Central Asia
Cyprus,1833,38.50,,998,Europe & Central Asia
Cyprus,1834,38.50,,1010,Europe & Central Asia
Cyprus,1835,38.50,,1022,Europe & Central Asia
Cyprus,1836,38.50,,1034,Europe & Central Asia
Cyprus,1837,38.50,,1046,Europe & Central Asia
Cyprus,1838,38.50,,1059,Europe & Central Asia
Cyprus,1839,38.50,,1071,Europe & Central Asia
Cyprus,1840,38.51,185184,1084,Europe & Central Asia
Cyprus,1841,38.51,,1097,Europe & Central Asia
Cyprus,1842,38.51,,1110,Europe & Central Asia
Cyprus,1843,38.51,,1123,Europe & Central Asia
Cyprus,1844,38.51,,1137,Europe & Central Asia
Cyprus,1845,38.51,,1150,Europe & Central Asia
Cyprus,1846,38.51,,1164,Europe & Central Asia
Cyprus,1847,38.51,,1178,Europe & Central Asia
Cyprus,1848,38.51,,1192,Europe & Central Asia
Cyprus,1849,38.51,,1206,Europe & Central Asia
Cyprus,1850,38.51,185383,1220,Europe & Central Asia
Cyprus,1851,38.51,,1235,Europe & Central Asia
Cyprus,1852,38.51,,1249,Europe & Central Asia
Cyprus,1853,38.51,,1264,Europe & Central Asia
Cyprus,1854,38.51,,1279,Europe & Central Asia
Cyprus,1855,38.51,,1295,Europe & Central Asia
Cyprus,1856,38.51,,1310,Europe & Central Asia
Cyprus,1857,38.51,,1325,Europe & Central Asia
Cyprus,1858,38.51,,1341,Europe & Central Asia
Cyprus,1859,38.51,,1357,Europe & Central Asia
Cyprus,1860,38.51,185677,1373,Europe & Central Asia
Cyprus,1861,38.51,,1390,Europe & Central Asia
Cyprus,1862,38.51,,1406,Europe & Central Asia
Cyprus,1863,38.51,,1423,Europe & Central Asia
Cyprus,1864,38.51,,1440,Europe & Central Asia
Cyprus,1865,38.51,,1457,Europe & Central Asia
Cyprus,1866,38.51,,1474,Europe & Central Asia
Cyprus,1867,38.51,,1492,Europe & Central Asia
Cyprus,1868,38.51,,1510,Europe & Central Asia
Cyprus,1869,38.51,,1527,Europe & Central Asia
Cyprus,1870,38.51,185971,1546,Europe & Central Asia
Cyprus,1871,38.51,,1564,Europe & Central Asia
Cyprus,1872,38.51,,1583,Europe & Central Asia
Cyprus,1873,38.51,,1601,Europe & Central Asia
Cyprus,1874,38.51,,1620,Europe & Central Asia
Cyprus,1875,38.51,,1640,Europe & Central Asia
Cyprus,1876,38.51,,1659,Europe & Central Asia
Cyprus,1877,38.51,,1679,Europe & Central Asia
Cyprus,1878,38.51,,1699,Europe & Central Asia
Cyprus,1879,38.51,,1719,Europe & Central Asia
Cyprus,1880,38.51,189916,1740,Europe & Central Asia
Cyprus,1881,38.51,,1760,Europe & Central Asia
Cyprus,1882,38.51,,1781,Europe & Central Asia
Cyprus,1883,38.51,,1802,Europe & Central Asia
Cyprus,1884,38.51,,1824,Europe & Central Asia
Cyprus,1885,38.51,,1845,Europe & Central Asia
Cyprus,1886,38.51,,1867,Europe & Central Asia
Cyprus,1887,38.51,,1890,Europe & Central Asia
Cyprus,1888,38.51,,1912,Europe & Central Asia
Cyprus,1889,38.51,,1935,Europe & Central Asia
Cyprus,1890,38.51,207321,1958,Europe & Central Asia
Cyprus,1891,38.51,,1981,Europe & Central Asia
Cyprus,1892,38.51,,2005,Europe & Central Asia
Cyprus,1893,38.51,,2028,Europe & Central Asia
Cyprus,1894,38.51,,2053,Europe & Central Asia
Cyprus,1895,38.51,,2077,Europe & Central Asia
Cyprus,1896,39.16,,2102,Europe & Central Asia
Cyprus,1897,39.81,,2127,Europe & Central Asia
Cyprus,1898,40.46,,2152,Europe & Central Asia
Cyprus,1899,41.11,,2177,Europe & Central Asia
Cyprus,1900,41.76,235257,2203,Europe & Central Asia
Cyprus,1901,42.40,,2230,Europe & Central Asia
Cyprus,1902,43.05,,2256,Europe & Central Asia
Cyprus,1903,43.70,,2283,Europe & Central Asia
Cyprus,1904,44.35,,2310,Europe & Central Asia
Cyprus,1905,45.00,,2337,Europe & Central Asia
Cyprus,1906,45.25,,2365,Europe & Central Asia
Cyprus,1907,45.49,,2393,Europe & Central Asia
Cyprus,1908,45.74,,2422,Europe & Central Asia
Cyprus,1909,45.99,,2451,Europe & Central Asia
Cyprus,1910,46.23,270836,2480,Europe & Central Asia
Cyprus,1911,46.48,,2509,Europe & Central Asia
Cyprus,1912,46.72,,2539,Europe & Central Asia
Cyprus,1913,46.97,,2569,Europe & Central Asia
Cyprus,1914,47.22,,2593,Europe & Central Asia
Cyprus,1915,47.46,,2616,Europe & Central Asia
Cyprus,1916,47.56,,2640,Europe & Central Asia
Cyprus,1917,47.66,,2664,Europe & Central Asia
Cyprus,1918,26.16,,2688,Europe & Central Asia
Cyprus,1919,47.86,,2712,Europe & Central Asia
Cyprus,1920,47.96,308148,2737,Europe & Central Asia
Cyprus,1921,48.04,,2766,Europe & Central Asia
Cyprus,1922,48.12,,2795,Europe & Central Asia
Cyprus,1923,48.19,,2825,Europe & Central Asia
Cyprus,1924,48.27,,2855,Europe & Central Asia
Cyprus,1925,48.35,,2885,Europe & Central Asia
Cyprus,1926,48.32,,2915,Europe & Central Asia
Cyprus,1927,48.30,,2946,Europe & Central Asia
Cyprus,1928,48.28,,2977,Europe & Central Asia
Cyprus,1929,48.25,,3009,Europe & Central Asia
Cyprus,1930,48.23,345296,3040,Europe & Central Asia
Cyprus,1931,48.21,,3072,Europe & Central Asia
Cyprus,1932,48.18,,3105,Europe & Central Asia
Cyprus,1933,48.16,,3138,Europe & Central Asia
Cyprus,1934,48.13,,3171,Europe & Central Asia
Cyprus,1935,48.11,,3204,Europe & Central Asia
Cyprus,1936,48.09,,3238,Europe & Central Asia
Cyprus,1937,48.06,,3272,Europe & Central Asia
Cyprus,1938,48.87,,3306,Europe & Central Asia
Cyprus,1939,49.68,,3341,Europe & Central Asia
Cyprus,1940,50.49,407453,3376,Europe & Central Asia
Cyprus,1941,51.30,,3411,Europe & Central Asia
Cyprus,1942,52.11,,3447,Europe & Central Asia
Cyprus,1943,52.92,,3483,Europe & Central Asia
Cyprus,1944,54.67,,3519,Europe & Central Asia
Cyprus,1945,56.41,,3556,Europe & Central Asia
Cyprus,1946,58.15,,3593,Europe & Central Asia
Cyprus,1947,59.90,,3631,Europe & Central Asia
Cyprus,1948,61.64,,3668,Europe & Central Asia
Cyprus,1949,63.39,,3707,Europe & Central Asia
Cyprus,1950,65.13,494014,3745,Europe & Central Asia
Cyprus,1951,65.34,500378,3899,Europe & Central Asia
Cyprus,1952,65.77,506627,4058,Europe & Central Asia
Cyprus,1953,66.18,"513,435",4224,Europe & Central Asia
Cyprus,1954,66.58,521187,4397,Europe & Central Asia
Cyprus,1955,66.96,529971,4577,Europe & Central Asia
